Label,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,VELOCITY,DISPLACEMENT,MANUAL_COLOR
(ID136766 : ID136700),149,136766,136700,5.293,42.500,973.857,362.768,0,3.435,3.435,None
(ID136700 : ID136361),149,136700,136361,52.587,43.500,973.791,367.845,0,8.162,8.162,None
(ID136361 : ID136631),149,136361,136631,43.004,44.500,974.586,371.167,0,1.404,1.404,None
(ID136631 : ID136899),149,136631,136899,7.365,45.500,974.042,370.092,0,1.032,1.032,None
(ID136899 : ID136829),149,136899,136829,19.516,46.500,975.880,368.969,0,4.173,4.173,None
(ID136829 : ID137903),149,136829,137903,61.538,47.500,977.425,364.344,0,8.039,8.039,None
(ID137903 : ID136968),149,137903,136968,16.683,48.500,978.134,359.726,0,2.624,2.624,None
(ID136968 : ID137041),149,136968,137041,26.006,49.500,979.677,360.138,0,2.213,2.213,None
(ID137041 : ID137112),149,137041,137112,9.572,50.500,982.149,361.419,0,4.195,4.195,None
(ID137112 : ID137697),149,137112,137697,6.358,51.500,986.745,362.484,0,5.287,5.287,None
(ID137697 : ID137475),149,137697,137475,96.167,52.500,987.884,360.378,0,6.467,6.467,None
(ID137475 : ID137834),149,137475,137834,13.841,53.500,985.415,354.636,0,6.041,6.041,None
(ID137834 : ID137765),149,137834,137765,32.754,54.500,985.123,351.998,0,1.647,1.647,None
(ID137765 : ID137179),149,137765,137179,182.678,55.500,979.400,350.252,0,13.608,13.608,None
(ID137179 : ID137325),149,137179,137325,24.120,56.500,970.839,345.025,0,7.761,7.761,None
(ID137325 : ID137400),149,137325,137400,47.983,57.500,969.255,338.192,0,7.114,7.114,None
(ID137400 : ID137970),149,137400,137970,2.581,58.500,969.100,330.794,0,7.833,7.833,None
(ID137970 : ID137543),149,137970,137543,0.611,59.500,968.208,323.332,0,7.209,7.209,None
(ID135435 : ID134802),150,135435,134802,9.904,24.500,715.085,477.013,0,3.147,3.147,None
(ID135448 : ID134814),151,135448,134814,78.011,24.500,451.967,675.945,0,8.832,8.832,None
(ID134803 : ID135776),152,134803,135776,35.213,25.500,632.741,480.126,0,5.934,5.934,None
(ID134773 : ID135746),153,134773,135746,173.720,25.500,147.314,113.775,0,13.180,13.180,None
(ID135746 : ID135679),153,135746,135679,140.171,26.500,145.123,106.846,0,1.403,1.403,None
(ID135764 : ID135699),154,135764,135699,202.490,26.500,74.699,330.191,0,14.230,14.230,None
(ID135699 : ID135357),154,135699,135357,80.902,27.500,65.091,331.757,0,5.246,5.246,None
(ID135357 : ID135499),154,135357,135499,315.973,28.500,58.785,325.214,0,15.972,15.972,None
(ID135499 : ID135632),154,135499,135632,147.223,29.500,53.350,310.845,0,15.010,15.010,None
(ID135632 : ID135832),154,135632,135832,307.846,30.500,52.224,305.999,0,5.061,5.061,None
(ID135832 : ID136485),154,135832,136485,88.129,31.500,55.367,310.461,0,6.504,6.504,None
(ID136485 : ID135967),154,136485,135967,0.447,32.500,59.052,312.987,0,2.474,2.474,None
(ID135967 : ID136419),154,135967,136419,67.227,33.500,63.642,317.663,0,10.820,10.820,None
(ID136419 : ID135901),154,136419,135901,207.075,34.500,67.513,317.606,0,8.449,8.449,None
(ID135901 : ID136030),154,135901,136030,28.751,35.500,67.213,313.957,0,1.785,1.785,None
(ID136030 : ID136228),154,136030,136228,730.853,36.500,72.617,326.306,0,26.553,26.553,None
(ID136228 : ID136555),154,136228,136555,414.647,37.500,75.984,336.665,0,6.175,6.175,None
(ID136555 : ID136292),154,136555,136292,14.225,38.500,73.074,335.655,0,0.914,0.914,None
(ID136292 : ID136166),154,136292,136166,91.095,39.500,75.969,340.597,0,10.926,10.926,None
(ID136166 : ID136101),154,136166,136101,330.965,40.500,88.841,352.153,0,24.134,24.134,None
(ID136101 : ID136765),154,136101,136765,663.840,41.500,93.480,358.840,0,10.352,10.352,None
(ID136765 : ID136699),154,136765,136699,101.272,42.500,86.712,355.908,0,6.079,6.079,None
(ID136699 : ID136360),154,136699,136360,100.915,43.500,88.006,355.603,0,7.370,7.370,None
(ID136360 : ID136629),154,136360,136629,76.641,44.500,92.420,363.152,0,10.970,10.970,None
(ID136629 : ID136900),154,136629,136900,308.269,45.500,86.787,370.037,0,14.658,14.658,None
(ID136900 : ID136827),154,136900,136827,603.410,46.500,82.161,363.424,0,17.207,17.207,None
(ID136827 : ID137901),154,136827,137901,110.492,47.500,86.413,346.664,0,17.416,17.416,None
(ID137901 : ID136966),154,137901,136966,318.953,48.500,90.464,340.287,0,6.340,6.340,None
(ID136966 : ID137038),154,136966,137038,187.333,49.500,98.729,335.250,0,18.662,18.662,None
(ID137038 : ID137109),154,137038,137109,172.968,50.500,109.290,329.958,0,9.992,9.992,None
(ID137109 : ID137694),154,137109,137694,204.613,51.500,111.533,332.688,0,5.035,5.035,None
(ID137694 : ID137473),154,137694,137473,158.071,52.500,103.617,335.056,0,11.497,11.497,None
(ID137473 : ID137830),154,137473,137830,516.241,53.500,102.309,328.874,0,17.612,17.612,None
(ID137830 : ID137762),154,137830,137762,311.643,54.500,110.900,325.349,0,12.107,12.107,None
(ID137762 : ID137177),154,137762,137177,481.437,55.500,107.881,333.409,0,16.662,16.662,None
(ID137177 : ID137324),154,137177,137324,191.026,56.500,90.943,338.324,0,19.228,19.228,None
(ID137324 : ID137401),154,137324,137401,236.640,57.500,81.490,337.972,0,2.816,2.816,None
(ID137401 : ID137968),154,137401,137968,174.122,58.500,80.643,330.247,0,12.785,12.785,None
(ID137968 : ID137542),154,137968,137542,320.018,59.500,86.909,319.491,0,16.940,16.940,None
(ID137542 : ID137244),154,137542,137244,300.978,60.500,94.089,318.748,0,7.383,7.383,None
(ID137244 : ID137618),154,137244,137618,270.524,61.500,88.480,326.634,0,13.950,13.950,None
(ID137618 : ID138050),154,137618,138050,11.289,62.500,80.741,335.145,0,9.660,9.660,None
(ID138050 : ID138122),154,138050,138122,72.532,63.500,77.826,339.275,0,1.542,1.542,None
(ID138122 : ID138439),154,138122,138439,0.335,64.500,75.691,340.879,0,4.528,4.528,None
(ID138439 : ID138896),154,138439,138896,132.964,65.500,75.892,339.321,0,7.411,7.411,None
(ID138896 : ID138666),154,138896,138666,0.931,66.500,78.011,334.322,0,3.469,3.469,None
(ID138666 : ID139132),154,138666,139132,69.769,67.500,74.924,331.767,0,7.462,7.462,None
(ID139132 : ID138974),154,139132,138974,64.652,68.500,69.056,333.661,0,7.179,7.179,None
(ID138974 : ID138818),154,138974,138818,227.701,69.500,70.636,332.971,0,10.357,10.357,None
(ID138818 : ID139051),154,138818,139051,203.228,70.500,70.704,322.977,0,15.030,15.030,None
(ID139051 : ID138514),154,139051,138514,421.805,71.500,68.104,321.966,0,11.234,11.234,None
(ID138514 : ID138353),154,138514,138353,150.006,72.500,69.770,322.490,0,9.996,9.996,None
(ID138353 : ID138199),154,138353,138199,78.570,73.500,68.689,319.385,0,4.903,4.903,None
(ID138199 : ID139295),154,138199,139295,48.789,74.500,64.920,318.077,0,7.705,7.705,None
(ID139295 : ID139213),154,139295,139213,61.530,75.500,58.281,315.881,0,9.129,9.129,None
(ID139213 : ID138279),154,139213,138279,250.938,76.500,47.998,324.108,0,18.596,18.596,None
(ID138279 : ID139717),154,138279,139717,195.270,78.500,21.087,341.678,0,15.652,46.955,None
(ID139717 : ID139440),154,139717,139440,237.222,80.500,0.000,352.500,0,1.000,1.000,None
(ID135770 : ID135703),155,135770,135703,1.000,26.500,1223.000,384.500,0,1.000,1.000,None
(ID135703 : ID135504),155,135703,135504,36.000,28.000,1223.000,383.000,0,2.000,4.000,None
(ID135504 : ID135639),155,135504,135639,1.353,29.500,1223.000,380.000,0,2.000,2.000,None
(ID135639 : ID135839),155,135639,135839,13.161,30.500,1223.000,380.000,0,2.000,2.000,None
(ID135839 : ID136493),155,135839,136493,352.655,31.500,1214.083,384.152,0,18.916,18.916,None
(ID136493 : ID135974),155,136493,135974,811.508,32.500,1214.083,386.652,0,17.882,17.882,None
(ID135974 : ID136425),155,135974,136425,65.819,33.500,1223.000,383.500,0,5.000,5.000,None
(ID135667 : ID135325),156,135667,135325,1.570,27.500,309.951,28.773,0,1.253,1.253,None
(ID135325 : ID135467),156,135325,135467,8.082,28.500,310.844,26.703,0,3.555,3.555,None
(ID135467 : ID135603),156,135467,135603,219.325,29.500,310.583,17.403,0,15.169,15.169,None
(ID135603 : ID135802),156,135603,135802,16.395,30.500,308.481,4.922,0,10.280,10.280,None
(ID135728 : ID135387),157,135728,135387,41.253,27.500,157.515,868.473,0,6.423,6.423,None
(ID135681 : ID135340),158,135681,135340,61.659,27.500,515.022,135.675,0,7.852,7.852,None
(ID135340 : ID135483),158,135340,135483,94.936,28.500,511.855,135.904,0,2.443,2.443,None
(ID135483 : ID135617),158,135483,135617,98.623,29.500,503.500,135.377,0,18.333,18.333,None
(ID135617 : ID135816),158,135617,135816,50.004,30.500,491.706,131.407,0,7.351,7.351,None
(ID135816 : ID136468),158,135816,136468,68.700,31.500,488.258,129.052,0,1.390,1.390,None
(ID136468 : ID135948),158,136468,135948,230.642,32.500,488.849,121.596,0,15.277,15.277,None
(ID135382 : ID135524),159,135382,135524,47.771,28.500,517.877,815.363,0,6.912,6.912,None
(ID135524 : ID135660),159,135524,135660,92.473,29.500,510.733,819.116,0,11.344,11.344,None
(ID135660 : ID135862),159,135660,135862,265.599,30.500,502.102,830.595,0,17.429,17.429,None
(ID135862 : ID136516),159,135862,136516,17.545,31.500,493.416,838.742,0,7.797,7.797,None
(ID136516 : ID135996),159,136516,135996,111.308,32.500,488.585,837.397,0,5.035,5.035,None
(ID135996 : ID136450),159,135996,136450,35.151,33.500,486.947,832.250,0,5.837,5.837,None
(ID136450 : ID135930),159,136450,135930,19.770,34.500,487.006,828.618,0,2.019,2.019,None
(ID135930 : ID136060),159,135930,136060,52.383,35.500,489.948,829.210,0,5.340,5.340,None
(ID136060 : ID136256),159,136060,136256,115.059,36.500,490.875,835.471,0,10.166,10.166,None
(ID136256 : ID136585),159,136256,136585,182.670,37.500,489.956,850.051,0,19.388,19.388,None
(ID136585 : ID136321),159,136585,136321,15.967,38.500,491.924,865.198,0,11.342,11.342,None
(ID136321 : ID136194),159,136321,136194,276.544,39.500,493.428,868.629,0,4.068,4.068,None
(ID136194 : ID136129),159,136194,136129,32.367,40.500,493.376,865.270,0,2.650,2.650,None
(ID136129 : ID136789),159,136129,136789,51.747,41.500,493.409,860.049,0,7.795,7.795,None
(ID136789 : ID136723),159,136789,136723,30.321,42.500,493.039,856.439,0,1.054,1.054,None
(ID136723 : ID136384),159,136723,136384,10.152,43.500,491.175,856.813,0,2.850,2.850,None
(ID136384 : ID136655),159,136384,136655,49.053,44.500,489.902,853.264,0,7.278,7.278,None
(ID136655 : ID136922),159,136655,136922,15.375,45.500,487.772,847.700,0,5.970,5.970,None
(ID136922 : ID136854),159,136922,136854,93.244,46.500,488.893,843.388,0,8.304,8.304,None
(ID136854 : ID137927),159,136854,137927,11.628,47.500,492.329,839.903,0,2.204,2.204,None
(ID137927 : ID136992),159,137927,136992,1.154,48.500,492.616,836.874,0,3.887,3.887,None
(ID136992 : ID137065),159,136992,137065,8.461,49.500,491.849,833.482,0,3.566,3.566,None
(ID137065 : ID137134),159,137065,137134,2.558,50.500,491.123,830.792,0,2.518,2.518,None
(ID137134 : ID137720),159,137134,137720,0.880,51.500,491.459,828.648,0,1.840,1.840,None
(ID137720 : ID137502),159,137720,137502,1.005,52.500,491.164,826.966,0,1.671,1.671,None
(ID135380 : ID135522),160,135380,135522,270.794,28.500,743.861,741.340,0,16.456,16.456,None
(ID135522 : ID135657),160,135522,135657,147.690,29.500,737.412,721.091,0,26.576,26.576,None
(ID135657 : ID135857),160,135657,135857,530.336,30.500,733.701,712.349,0,9.001,9.001,None
(ID135857 : ID136510),160,135857,136510,153.459,31.500,734.788,717.918,0,5.329,5.329,None
(ID136510 : ID135992),160,136510,135992,86.560,32.500,737.329,723.828,0,9.326,9.326,None
(ID135992 : ID136444),160,135992,136444,435.288,33.500,739.117,720.869,0,15.569,15.569,None
(ID136444 : ID135925),160,136444,135925,700.618,34.500,754.528,706.714,0,30.557,30.557,None
(ID135925 : ID136052),160,135925,136052,597.378,35.500,788.676,697.289,0,41.085,41.085,None
(ID136052 : ID136249),160,136052,136249,127.877,36.500,829.393,687.602,0,42.965,42.965,None
(ID136249 : ID136576),160,136249,136576,735.757,37.500,854.905,677.352,0,12.372,12.372,None
(ID136576 : ID136311),160,136576,136311,406.314,38.500,861.181,667.376,0,13.248,13.248,None
(ID136311 : ID136184),160,136311,136184,54.172,39.500,870.576,657.143,0,18.095,18.095,None
(ID135333 : ID135476),161,135333,135476,59.730,28.500,292.696,74.962,0,7.729,7.729,None
(ID135476 : ID135612),161,135476,135612,232.340,29.500,291.897,71.265,0,9.222,9.222,None
(ID135612 : ID135810),161,135612,135810,127.602,30.500,296.268,68.648,0,3.114,3.114,None
(ID135810 : ID136464),161,135810,136464,2.573,31.500,296.362,70.415,0,3.072,3.072,None
(ID136464 : ID135944),161,136464,135944,19.812,32.500,296.138,72.600,0,3.202,3.202,None
(ID135944 : ID136400),161,135944,136400,77.536,33.500,301.170,72.912,0,8.288,8.288,None
(ID136400 : ID135879),161,136400,135879,11.689,34.500,306.064,72.646,0,2.185,2.185,None
(ID135879 : ID136009),161,135879,136009,1.679,35.500,309.136,73.418,0,4.432,4.432,None
(ID136009 : ID136205),161,136009,136205,14.740,36.500,311.355,73.541,0,0.058,0.058,None
(ID135489 : ID135625),162,135489,135625,4.488,29.500,30.251,205.213,0,2.119,2.119,None
(ID135625 : ID135824),162,135625,135824,40.187,30.500,28.672,200.309,0,8.288,8.288,None
(ID135824 : ID136476),162,135824,136476,73.648,31.500,26.864,191.307,0,10.090,10.090,None
(ID136476 : ID135955),162,136476,135955,111.129,32.500,28.121,179.076,0,15.088,15.088,None
(ID135955 : ID135890),162,135955,135890,272.348,34.000,27.985,168.238,0,4.212,8.424,None
(ID135890 : ID136018),162,135890,136018,4.703,35.500,25.537,163.241,0,2.865,2.865,None
(ID135466 : ID135602),163,135466,135602,100.000,29.500,152.000,0.000,0,10.000,10.000,None
(ID135618 : ID135817),164,135618,135817,3.831,30.500,224.619,139.493,0,1.957,1.957,None
(ID135817 : ID136471),164,135817,136471,5.926,31.500,225.331,141.039,0,2.219,2.219,None
(ID136471 : ID135950),164,136471,135950,27.120,32.500,223.623,141.756,0,3.193,3.193,None
(ID135950 : ID135885),164,135950,135885,30.428,34.000,222.947,139.173,0,2.370,4.740,None
(ID135885 : ID136013),164,135885,136013,857.042,35.500,229.680,122.481,0,31.258,31.258,None
(ID135859 : ID136512),165,135859,136512,24.871,31.500,681.220,745.150,0,4.987,4.987,None
(ID135815 : ID136470),166,135815,136470,194.537,31.500,165.925,135.466,0,13.948,13.948,None
(ID136470 : ID135951),166,136470,135951,190.243,32.500,169.280,141.693,0,0.800,0.800,None
(ID135951 : ID136404),166,135951,136404,572.026,33.500,167.788,137.432,0,9.160,9.160,None
(ID136404 : ID135884),166,136404,135884,5.012,34.500,167.714,134.392,0,4.272,4.272,None
(ID135863 : ID136515),167,135863,136515,137.290,31.500,556.296,836.970,0,11.717,11.717,None
(ID136515 : ID135995),167,136515,135995,162.585,32.500,552.347,833.273,0,1.597,1.597,None
(ID135995 : ID136449),167,135995,136449,257.677,33.500,556.082,829.924,0,8.623,8.623,None
(ID136449 : ID135931),167,136449,135931,120.646,34.500,561.831,827.368,0,5.676,5.676,None
(ID135931 : ID136059),167,135931,136059,30.921,35.500,568.424,827.878,0,7.627,7.627,None
(ID136059 : ID136255),167,136059,136255,33.203,36.500,572.665,829.029,0,2.573,2.573,None
(ID136255 : ID136583),167,136255,136583,1.041,37.500,574.848,830.330,0,3.514,3.514,None
(ID136583 : ID136318),167,136583,136318,79.303,38.500,577.659,826.311,0,8.480,8.480,None
(ID136318 : ID136191),167,136318,136191,29.693,39.500,582.229,818.407,0,10.347,10.347,None
(ID136191 : ID136125),167,136191,136125,89.573,40.500,584.877,814.672,0,1.734,1.734,None
(ID136125 : ID136786),167,136125,136786,27.242,41.500,586.930,814.644,0,5.838,5.838,None
(ID136786 : ID136721),167,136786,136721,77.692,42.500,587.750,815.903,0,4.988,4.988,None
(ID136721 : ID136381),167,136721,136381,2.413,43.500,586.020,817.496,0,0.883,0.883,None
(ID136381 : ID136653),167,136381,136653,56.578,44.500,584.570,821.463,0,8.289,8.289,None
(ID136653 : ID136920),167,136653,136920,31.746,45.500,582.568,824.799,0,0.859,0.859,None
(ID136920 : ID136852),167,136920,136852,59.357,46.500,585.168,823.384,0,5.934,5.934,None
(ID136852 : ID137926),167,136852,137926,45.299,47.500,586.101,823.097,0,3.986,3.986,None
(ID137926 : ID136990),167,137926,136990,29.847,48.500,581.139,823.755,0,6.223,6.223,None
(ID136990 : ID137064),167,136990,137064,28.284,49.500,574.767,826.110,0,8.143,8.143,None
(ID137064 : ID137133),167,137064,137133,32.470,50.500,570.277,827.582,0,3.123,3.123,None
(ID135837 : ID136488),168,135837,136488,585.007,31.500,410.645,337.349,0,24.187,24.187,None
(ID136488 : ID135970),168,136488,135970,703.236,32.500,398.288,337.247,0,8.486,8.486,None
(ID135970 : ID136421),168,135970,136421,869.924,33.500,399.790,339.526,0,6.248,6.248,None
(ID136421 : ID135904),168,136421,135904,69.052,34.500,401.145,336.480,0,3.360,3.360,None
(ID135904 : ID136032),168,135904,136032,37.927,35.500,400.618,333.249,0,4.249,4.249,None
(ID136032 : ID136226),168,136032,136226,3.338,36.500,400.473,330.186,0,2.606,2.606,None
(ID136226 : ID136552),168,136226,136552,28.789,37.500,401.045,325.931,0,6.983,6.983,None
(ID136552 : ID136290),168,136552,136290,1.770,38.500,402.570,320.865,0,3.715,3.715,None
(ID136290 : ID136164),168,136290,136164,68.590,39.500,399.639,319.169,0,6.202,6.202,None
(ID136164 : ID136098),168,136164,136098,27.445,40.500,392.384,319.168,0,8.321,8.321,None
(ID136098 : ID136761),168,136098,136761,353.109,41.500,389.548,326.892,0,15.975,15.975,None
(ID136761 : ID136697),168,136761,136697,15.294,42.500,392.128,338.703,0,8.261,8.261,None
(ID136697 : ID136357),168,136697,136357,573.159,43.500,388.577,336.218,0,16.044,16.044,None
(ID136357 : ID136627),168,136357,136627,49.224,44.500,382.388,331.303,0,4.078,4.078,None
(ID136627 : ID136898),168,136627,136898,41.152,45.500,379.910,335.733,0,6.253,6.253,None
(ID136898 : ID136828),168,136898,136828,252.990,46.500,380.927,347.441,0,18.067,18.067,None
(ID136828 : ID137902),168,136828,137902,161.448,47.500,380.850,356.318,0,4.395,4.395,None
(ID137902 : ID136967),168,137902,136967,45.535,48.500,378.869,355.933,0,1.052,1.052,None
(ID136967 : ID137040),168,136967,137040,22.705,49.500,378.783,353.830,0,3.300,3.300,None
(ID137040 : ID137111),168,137040,137111,13.911,50.500,377.263,353.157,0,3.088,3.088,None
(ID137111 : ID137695),168,137111,137695,34.431,51.500,377.977,355.325,0,4.571,4.571,None
(ID137695 : ID137476),168,137695,137476,12.835,52.500,379.037,358.161,0,3.674,3.674,None
(ID137476 : ID137836),168,137476,137836,4.281,53.500,377.014,360.948,0,3.282,3.282,None
(ID137836 : ID137767),168,137836,137767,38.847,54.500,376.290,366.248,0,8.303,8.303,None
(ID137767 : ID137181),168,137767,137181,6.127,55.500,376.355,372.054,0,3.431,3.431,None
(ID137181 : ID137328),168,137181,137328,10.519,56.500,376.601,374.598,0,2.116,2.116,None
(ID137328 : ID137402),168,137328,137402,5.350,57.500,377.679,375.769,0,1.121,1.121,None
(ID137402 : ID137973),168,137402,137973,10.902,58.500,377.450,375.594,0,1.694,1.694,None
(ID137973 : ID137549),168,137973,137549,11.474,59.500,377.105,376.736,0,3.317,3.317,None
(ID137549 : ID137253),168,137549,137253,13.196,60.500,378.547,380.778,0,5.309,5.309,None
(ID137253 : ID137627),168,137253,137627,0.544,61.500,380.494,385.322,0,4.580,4.580,None
(ID137627 : ID138057),168,137627,138057,11.519,62.500,381.971,387.777,0,1.405,1.405,None
(ID138057 : ID138128),168,138057,138128,3.248,63.500,383.467,388.291,0,1.792,1.792,None
(ID138128 : ID138444),168,138128,138444,3.239,64.500,385.087,388.098,0,1.663,1.663,None
(ID138444 : ID138901),168,138444,138901,7.036,65.500,386.207,386.448,0,2.660,2.660,None
(ID138901 : ID138671),168,138901,138671,7.278,66.500,385.792,384.596,0,1.961,1.961,None
(ID138671 : ID139141),168,138671,139141,9.034,67.500,386.040,384.145,0,2.098,2.098,None
(ID139141 : ID138979),168,139141,138979,35.695,68.500,387.653,381.071,0,6.504,6.504,None
(ID138979 : ID138824),168,138979,138824,10.024,69.500,387.511,376.915,0,2.384,2.384,None
